PRODUCT,NPI,DESCRIPTION,PRIORITY
NEULASTA,1043267503,340B SETTING,2
NEUPOGEN,1043267503,340B SETTING,2
RIABNI,1043267503,340B SETTING,2
PROLIA,1043269350,340B SETTING,2
ARANESP,1043269798,340B SETTING,2
AVSOLA,1043269798,340B SETTING,2
PROLIA,1043269798,340B SETTING,2
ARANESP,1043275274,340B SETTING,2
AVSOLA,1043275274,340B SETTING,2
EPOGEN,1043275274,340B SETTING,2
NEULASTA,1043275274,340B SETTING,2
ARANESP,1043276553,340B SETTING,2
AVSOLA,1043278757,340B SETTING,2
NEUPOGEN,1043278757,340B SETTING,2
PROLIA,1043292428,340B SETTING,2
ARANESP,1043294879,340B SETTING,2
PROLIA,1043294879,340B SETTING,2
PROLIA,1043297112,340B SETTING,2
NEULASTA,1043310220,340B SETTING,2
ARANESP,1043313513,340B SETTING,2
ENBREL,1043313513,340B SETTING,2
KANJINTI,1043313513,340B SETTING,2
NEUPOGEN,1043313513,340B SETTING,2
TEZSPIRE,1043313513,340B SETTING,2
AVSOLA,1043319742,340B SETTING,2
ARANESP,1043324585,340B SETTING,2
AVSOLA,1043324585,340B SETTING,2
ARANESP,1043341183,340B SETTING,2
ENBREL,1043341183,340B SETTING,2
NEULASTA,1043341183,340B SETTING,2
PROLIA,1043356108,340B SETTING,2
PROLIA,1043368715,340B SETTING,2
AVSOLA,1043373954,340B SETTING,2
MVASI,1043373954,340B SETTING,2
ARANESP,1043377427,340B SETTING,2
KANJINTI,1043377427,340B SETTING,2
MVASI,1043377427,340B SETTING,2
NEULASTA,1043380637,340B SETTING,2
ENBREL,1043386071,340B SETTING,2
MVASI,1043386071,340B SETTING,2
PROLIA,1043386071,340B SETTING,2
ARANESP,1043394695,340B SETTING,2
EPOGEN,1043394695,340B SETTING,2
MVASI,1043394695,340B SETTING,2
PROLIA,1043394695,340B SETTING,2
NEULASTA,1043394745,340B SETTING,2
TEZSPIRE,1043394745,340B SETTING,2
ARANESP,1043395247,340B SETTING,2
ENBREL,1043397292,340B SETTING,2
NEULASTA,1043397292,340B SETTING,2
AVSOLA,1043408404,340B SETTING,2
KANJINTI,1043408404,340B SETTING,2
PROLIA,1043408404,340B SETTING,2
AVSOLA,1043413446,340B SETTING,2
PROLIA,1043413446,340B SETTING,2
TEZSPIRE,1043415417,340B SETTING,2
MVASI,1043417025,340B SETTING,2
ARANESP,1043421928,340B SETTING,2
MVASI,1043421928,340B SETTING,2
PROLIA,1043421928,340B SETTING,2
KANJINTI,1043427966,340B SETTING,2
KANJINTI,1043429038,340B SETTING,2
PROLIA,1043429327,340B SETTING,2
KANJINTI,1043431851,340B SETTING,2
MVASI,1043431851,340B SETTING,2
NEULASTA,1043443955,340B SETTING,2
PROLIA,1043443955,340B SETTING,2
KANJINTI,1043455678,340B SETTING,2
NEULASTA,1043455785,340B SETTING,2
PROLIA,1043455785,340B SETTING,2
MVASI,1043457955,340B SETTING,2
NEULASTA,1043457955,340B SETTING,2
NEUPOGEN,1043457955,340B SETTING,2
ARANESP,1043466352,340B SETTING,2
MVASI,1043466352,340B SETTING,2
NEULASTA,1043466352,340B SETTING,2
PROLIA,1043466352,340B SETTING,2
MVASI,1043466550,340B SETTING,2
NEULASTA,1043466550,340B SETTING,2
ENBREL,1043488760,340B SETTING,2
EPOGEN,1043488760,340B SETTING,2
KANJINTI,1043488760,340B SETTING,2
NEUPOGEN,1043488760,340B SETTING,2
PROLIA,1043488760,340B SETTING,2
TEZSPIRE,1043488760,340B SETTING,2
MVASI,1043497001,340B SETTING,2
PROLIA,1043497001,340B SETTING,2
MVASI,1043501554,340B SETTING,2
PROLIA,1043501554,340B SETTING,2
ARANESP,1043503865,340B SETTING,2
AVSOLA,1043503865,340B SETTING,2
KANJINTI,1043503865,340B SETTING,2
ENBREL,1043540503,340B SETTING,2
NEUPOGEN,1043540503,340B SETTING,2
NEULASTA,1043549561,340B SETTING,2
TEZSPIRE,1043549561,340B SETTING,2
ARANESP,1043558703,340B SETTING,2
PROLIA,1043562762,340B SETTING,2
MVASI,1043579238,340B SETTING,2
PROLIA,1043579238,340B SETTING,2
AVSOLA,1043589682,340B SETTING,2
MVASI,1043589682,340B SETTING,2
TEZSPIRE,1043603053,340B SETTING,2
AVSOLA,1043620644,340B SETTING,2
EPOGEN,1043620644,340B SETTING,2
MVASI,1043620644,340B SETTING,2
NEUPOGEN,1043620644,340B SETTING,2
TEZSPIRE,1043620644,340B SETTING,2
ARANESP,1043628704,340B SETTING,2
ENBREL,1043628704,340B SETTING,2
ARANESP,1043641327,340B SETTING,2
KANJINTI,1043641327,340B SETTING,2
TEZSPIRE,1043641327,340B SETTING,2
PROLIA,1043645955,340B SETTING,2
KANJINTI,1043650625,340B SETTING,2
NEULASTA,1043650625,340B SETTING,2
KANJINTI,1043657141,340B SETTING,2
MVASI,1043657141,340B SETTING,2
PROLIA,1043657141,340B SETTING,2
NEULASTA,1043660467,340B SETTING,2
ARANESP,1043672850,340B SETTING,2
PROLIA,1043672850,340B SETTING,2
MVASI,1043682495,340B SETTING,2
NEULASTA,1043682495,340B SETTING,2
PROLIA,1043690936,340B SETTING,2
MVASI,1043703531,340B SETTING,2
PROLIA,1043730021,340B SETTING,2
AVSOLA,1043740244,340B SETTING,2
KANJINTI,1043740244,340B SETTING,2
NEUPOGEN,1043740244,340B SETTING,2
MVASI,1043742844,340B SETTING,2
PROLIA,1043742844,340B SETTING,2
EPOGEN,1043747454,340B SETTING,2
MVASI,1043747454,340B SETTING,2
TEZSPIRE,1043747454,340B SETTING,2
ARANESP,1043757909,340B SETTING,2
ENBREL,1043757909,340B SETTING,2
MVASI,1043757909,340B SETTING,2
NEULASTA,1043757909,340B SETTING,2
NEUPOGEN,1043757909,340B SETTING,2
ARANESP,1043757917,340B SETTING,2
NEULASTA,1043757917,340B SETTING,2
ARANESP,1043764566,340B SETTING,2
KANJINTI,1043764566,340B SETTING,2
ARANESP,1043764699,340B SETTING,2
AVSOLA,1043764699,340B SETTING,2
ARANESP,1043798259,340B SETTING,2
AVSOLA,1043798259,340B SETTING,2
PROLIA,1043843659,340B SETTING,2
PROLIA,1043952971,340B SETTING,2
AVSOLA,1043970742,340B SETTING,2
ENBREL,1043970742,340B SETTING,2
EPOGEN,1043970742,340B SETTING,2
KANJINTI,1043970742,340B SETTING,2
ARANESP,1053061267,340B SETTING,2
EPOGEN,1053061267,340B SETTING,2
TEZSPIRE,1053061267,340B SETTING,2
KANJINTI,1053067512,340B SETTING,2
MVASI,1053067512,340B SETTING,2
PROLIA,1053067512,340B SETTING,2
PROLIA,1053305326,340B SETTING,2
KANJINTI,1053310417,340B SETTING,2
NEULASTA,1053310417,340B SETTING,2
PROLIA,1053310417,340B SETTING,2
RIABNI,1053310417,340B SETTING,2
ARANESP,1053310615,340B SETTING,2
MVASI,1053310615,340B SETTING,2
NEULASTA,1053310615,340B SETTING,2
PROLIA,1053310615,340B SETTING,2
ARANESP,1053311357,340B SETTING,2
AVSOLA,1053311357,340B SETTING,2
KANJINTI,1053311357,340B SETTING,2
NEULASTA,1053311357,340B SETTING,2
TEZSPIRE,1053332189,340B SETTING,2
ENBREL,1053343004,340B SETTING,2
NEUPOGEN,1053343004,340B SETTING,2
RIABNI,1053343004,340B SETTING,2
ARANESP,1053347609,340B SETTING,2
AVSOLA,1053347609,340B SETTING,2
ENBREL,1053347609,340B SETTING,2
KANJINTI,1053347609,340B SETTING,2
MVASI,1053347609,340B SETTING,2
NEUPOGEN,1053347609,340B SETTING,2
PROLIA,1053347609,340B SETTING,2
PROLIA,1053351155,340B SETTING,2
ARANESP,1053351874,340B SETTING,2
NEULASTA,1053353813,340B SETTING,2
PROLIA,1053353813,340B SETTING,2
ARANESP,1053360651,340B SETTING,2
ENBREL,1053360651,340B SETTING,2
MVASI,1053360651,340B SETTING,2
NEULASTA,1053360651,340B SETTING,2
TEZSPIRE,1053360651,340B SETTING,2
ARANESP,1053362293,340B SETTING,2
TEZSPIRE,1053362293,340B SETTING,2
ARANESP,1053363440,340B SETTING,2
ENBREL,1053363440,340B SETTING,2
PROLIA,1053363440,340B SETTING,2
NEULASTA,1053364760,340B SETTING,2
AVSOLA,1053366922,340B SETTING,2
PROLIA,1053368191,340B SETTING,2
ENBREL,1053397877,340B SETTING,2
EPOGEN,1053397877,340B SETTING,2
KANJINTI,1053397877,340B SETTING,2
MVASI,1053403402,340B SETTING,2
NEUPOGEN,1053403402,340B SETTING,2
PROLIA,1053403402,340B SETTING,2
ARANESP,1053413120,340B SETTING,2
KANJINTI,1053413120,340B SETTING,2
NEULASTA,1053413120,340B SETTING,2
PROLIA,1053413120,340B SETTING,2
ARANESP,1053424739,340B SETTING,2
KANJINTI,1053424739,340B SETTING,2
ARANESP,1053432237,340B SETTING,2
ENBREL,1053432237,340B SETTING,2
KANJINTI,1053432237,340B SETTING,2
MVASI,1053432237,340B SETTING,2
NEUPOGEN,1053432237,340B SETTING,2
ARANESP,1053437871,340B SETTING,2
KANJINTI,1053437871,340B SETTING,2
RIABNI,1053437871,340B SETTING,2
AVSOLA,1053440073,340B SETTING,2
NEULASTA,1053440073,340B SETTING,2
AVSOLA,1053442541,340B SETTING,2
AVSOLA,1053442772,340B SETTING,2
ENBREL,1053444372,340B SETTING,2
KANJINTI,1053444372,340B SETTING,2
ENBREL,1053449009,340B SETTING,2
KANJINTI,1053449009,340B SETTING,2
PROLIA,1053449009,340B SETTING,2
TEZSPIRE,1053449009,340B SETTING,2
AVSOLA,1053454660,340B SETTING,2
MVASI,1053454660,340B SETTING,2
PROLIA,1053454660,340B SETTING,2
NEULASTA,1053463570,340B SETTING,2
PROLIA,1053463570,340B SETTING,2
ARANESP,1053471656,340B SETTING,2
NEULASTA,1053471656,340B SETTING,2
NEULASTA,1053473041,340B SETTING,2
RIABNI,1053473041,340B SETTING,2
ARANESP,1053477075,340B SETTING,2
KANJINTI,1053477075,340B SETTING,2
PROLIA,1053488395,340B SETTING,2
AVSOLA,1053519470,340B SETTING,2
NEULASTA,1053519470,340B SETTING,2
PROLIA,1053519470,340B SETTING,2
ARANESP,1053521757,340B SETTING,2
AVSOLA,1053521757,340B SETTING,2
EPOGEN,1053521757,340B SETTING,2
NEUPOGEN,1053521757,340B SETTING,2
RIABNI,1053521757,340B SETTING,2
PROLIA,1053533844,340B SETTING,2
ARANESP,1053536961,340B SETTING,2
ARANESP,1053539932,340B SETTING,2
AVSOLA,1053539932,340B SETTING,2
TEZSPIRE,1053539932,340B SETTING,2
AVSOLA,1053565275,340B SETTING,2
KANJINTI,1053565275,340B SETTING,2
NEUPOGEN,1053565275,340B SETTING,2
RIABNI,1053565275,340B SETTING,2
TEZSPIRE,1053565275,340B SETTING,2
PROLIA,1053572073,340B SETTING,2
ARANESP,1053576298,340B SETTING,2
ARANESP,1053581454,340B SETTING,2
PROLIA,1053581454,340B SETTING,2
ARANESP,1053597237,340B SETTING,2
AVSOLA,1053602425,340B SETTING,2
MVASI,1053602425,340B SETTING,2
MVASI,1053615658,340B SETTING,2
PROLIA,1053615658,340B SETTING,2
KANJINTI,1053615955,340B SETTING,2
MVASI,1053615955,340B SETTING,2
PROLIA,1053615955,340B SETTING,2
EPOGEN,1053620203,340B SETTING,2
PROLIA,1053620203,340B SETTING,2
PROLIA,1053626465,340B SETTING,2
ENBREL,1053636126,340B SETTING,2
ARANESP,1053636670,340B SETTING,2
AVSOLA,1053636670,340B SETTING,2
MVASI,1053636670,340B SETTING,2
NEULASTA,1053643791,340B SETTING,2
PROLIA,1053643791,340B SETTING,2
NEULASTA,1053664680,340B SETTING,2
ARANESP,1053665786,340B SETTING,2
NEULASTA,1053665786,340B SETTING,2
PROLIA,1053665786,340B SETTING,2
PROLIA,1053675660,340B SETTING,2
ARANESP,1053678201,340B SETTING,2
EPOGEN,1053686501,340B SETTING,2
KANJINTI,1053686501,340B SETTING,2
NEUPOGEN,1053686501,340B SETTING,2
EPOGEN,1053724914,340B SETTING,2
AVSOLA,1053742973,340B SETTING,2
ENBREL,1053742973,340B SETTING,2
KANJINTI,1053742973,340B SETTING,2
NEUPOGEN,1053742973,340B SETTING,2
PROLIA,1053742973,340B SETTING,2
TEZSPIRE,1053742973,340B SETTING,2
MVASI,1053750745,340B SETTING,2
MVASI,1053753384,340B SETTING,2
PROLIA,1053753384,340B SETTING,2
EPOGEN,1053786483,340B SETTING,2
PROLIA,1053786483,340B SETTING,2
RIABNI,1053786483,340B SETTING,2
TEZSPIRE,1053786483,340B SETTING,2
EPOGEN,1053787432,340B SETTING,2
KANJINTI,1053787432,340B SETTING,2
PROLIA,1053808378,340B SETTING,2
ARANESP,1053830752,340B SETTING,2
ARANESP,1053832253,340B SETTING,2
PROLIA,1053858910,340B SETTING,2
ARANESP,1053862714,340B SETTING,2
ARANESP,1053886184,340B SETTING,2
AVSOLA,1053887596,340B SETTING,2
AVSOLA,1053899518,340B SETTING,2
KANJINTI,1053899518,340B SETTING,2
MVASI,1053899518,340B SETTING,2
NEULASTA,1053899518,340B SETTING,2
NEUPOGEN,1053899518,340B SETTING,2
PROLIA,1053899518,340B SETTING,2
AVSOLA,1053903948,340B SETTING,2
MVASI,1053903948,340B SETTING,2
KANJINTI,1053906578,340B SETTING,2
ARANESP,1053907113,340B SETTING,2
KANJINTI,1053907113,340B SETTING,2
MVASI,1053907113,340B SETTING,2
NEUPOGEN,1053907113,340B SETTING,2
PROLIA,1053907113,340B SETTING,2
ARANESP,1053927228,340B SETTING,2
ENBREL,1053942045,340B SETTING,2
EPOGEN,1053942045,340B SETTING,2
NEUPOGEN,1053942045,340B SETTING,2
PROLIA,1063009819,340B SETTING,2
NEULASTA,1063010742,340B SETTING,2
ARANESP,1063036259,340B SETTING,2
PROLIA,1063036259,340B SETTING,2
ENBREL,1063077436,340B SETTING,2
MVASI,1063077436,340B SETTING,2
EPOGEN,1063124568,340B SETTING,2
PROLIA,1063124568,340B SETTING,2
ARANESP,1063133833,340B SETTING,2
KANJINTI,1063133833,340B SETTING,2
MVASI,1063133833,340B SETTING,2
TEZSPIRE,1063133833,340B SETTING,2
MVASI,1063172112,340B SETTING,2
TEZSPIRE,1063172112,340B SETTING,2
ARANESP,1063175578,340B SETTING,2
MVASI,1063175578,340B SETTING,2
PROLIA,1063175578,340B SETTING,2
RIABNI,1063175578,340B SETTING,2
ARANESP,1063405801,340B SETTING,2
ENBREL,1063405801,340B SETTING,2
KANJINTI,1063405801,340B SETTING,2
MVASI,1063414233,340B SETTING,2
NEULASTA,1063414233,340B SETTING,2
PROLIA,1063414233,340B SETTING,2
ENBREL,1063415586,340B SETTING,2
KANJINTI,1063418937,340B SETTING,2
MVASI,1063418937,340B SETTING,2
NEUPOGEN,1063418937,340B SETTING,2
PROLIA,1063418937,340B SETTING,2
ARANESP,1063422574,340B SETTING,2
KANJINTI,1063422574,340B SETTING,2
NEULASTA,1063422574,340B SETTING,2
NEUPOGEN,1063422574,340B SETTING,2
ARANESP,1063423838,340B SETTING,2
KANJINTI,1063423838,340B SETTING,2
MVASI,1063433779,340B SETTING,2
PROLIA,1063433779,340B SETTING,2
TEZSPIRE,1063433779,340B SETTING,2
MVASI,1063434272,340B SETTING,2
NEUPOGEN,1063434272,340B SETTING,2
ARANESP,1063447167,340B SETTING,2
EPOGEN,1063447167,340B SETTING,2
MVASI,1063447167,340B SETTING,2
RIABNI,1063447167,340B SETTING,2
AVSOLA,1063457513,340B SETTING,2
TEZSPIRE,1063457513,340B SETTING,2
PROLIA,1063461366,340B SETTING,2
MVASI,1063461481,340B SETTING,2
NEULASTA,1063461481,340B SETTING,2
PROLIA,1063461481,340B SETTING,2
TEZSPIRE,1063461481,340B SETTING,2
ARANESP,1063461960,340B SETTING,2
ENBREL,1063461960,340B SETTING,2
EPOGEN,1063461960,340B SETTING,2
KANJINTI,1063461960,340B SETTING,2
MVASI,1063461960,340B SETTING,2
AVSOLA,1063462422,340B SETTING,2
ENBREL,1063462422,340B SETTING,2
NEULASTA,1063462422,340B SETTING,2
PROLIA,1063462422,340B SETTING,2
TEZSPIRE,1063462422,340B SETTING,2
ENBREL,1063463768,340B SETTING,2
TEZSPIRE,1063463768,340B SETTING,2
ARANESP,1063465698,340B SETTING,2
KANJINTI,1063465698,340B SETTING,2
NEULASTA,1063465698,340B SETTING,2
AVSOLA,1063467868,340B SETTING,2
TEZSPIRE,1063467868,340B SETTING,2
ENBREL,1063468031,340B SETTING,2
EPOGEN,1063468031,340B SETTING,2
PROLIA,1063473148,340B SETTING,2
ARANESP,1063474724,340B SETTING,2
PROLIA,1063474724,340B SETTING,2
AVSOLA,1063475119,340B SETTING,2
KANJINTI,1063475119,340B SETTING,2
PROLIA,1063475119,340B SETTING,2
PROLIA,1063478782,340B SETTING,2
PROLIA,1063481570,340B SETTING,2
EPOGEN,1063484756,340B SETTING,2
NEULASTA,1063484756,340B SETTING,2
NEUPOGEN,1063484756,340B SETTING,2
PROLIA,1063495836,340B SETTING,2
PROLIA,1063500510,340B SETTING,2
EPOGEN,1063525152,340B SETTING,2
MVASI,1063525152,340B SETTING,2
NEULASTA,1063525152,340B SETTING,2
TEZSPIRE,1063525152,340B SETTING,2
KANJINTI,1063525491,340B SETTING,2
PROLIA,1063525491,340B SETTING,2
ARANESP,1063541266,340B SETTING,2
ENBREL,1063541266,340B SETTING,2
PROLIA,1063543791,340B SETTING,2
TEZSPIRE,1063549327,340B SETTING,2
PROLIA,1063565919,340B SETTING,2
PROLIA,1063580454,340B SETTING,2
KANJINTI,1063581353,340B SETTING,2
MVASI,1063581353,340B SETTING,2
ARANESP,1063592392,340B SETTING,2
NEUPOGEN,1063592392,340B SETTING,2
TEZSPIRE,1063592392,340B SETTING,2
TEZSPIRE,1063592582,340B SETTING,2
PROLIA,1063598175,340B SETTING,2
TEZSPIRE,1063598217,340B SETTING,2
TEZSPIRE,1063598258,340B SETTING,2
KANJINTI,1063599165,340B SETTING,2
PROLIA,1063599165,340B SETTING,2
ENBREL,1063615318,340B SETTING,2
ENBREL,1063619187,340B SETTING,2
PROLIA,1063622546,340B SETTING,2
ARANESP,1063634210,340B SETTING,2
ARANESP,1063639268,340B SETTING,2
NEULASTA,1063639268,340B SETTING,2
PROLIA,1063639268,340B SETTING,2
TEZSPIRE,1063639268,340B SETTING,2
AVSOLA,1063641470,340B SETTING,2
MVASI,1063641470,340B SETTING,2
NEULASTA,1063641470,340B SETTING,2
NEUPOGEN,1063641470,340B SETTING,2
AVSOLA,1063653780,340B SETTING,2
PROLIA,1063653780,340B SETTING,2
TEZSPIRE,1063653780,340B SETTING,2
KANJINTI,1063668937,340B SETTING,2
NEULASTA,1063668937,340B SETTING,2
AVSOLA,1063671352,340B SETTING,2
ENBREL,1063671352,340B SETTING,2
PROLIA,1063671352,340B SETTING,2
ARANESP,1063681906,340B SETTING,2
MVASI,1063681906,340B SETTING,2
KANJINTI,1063686137,340B SETTING,2
MVASI,1063686137,340B SETTING,2
EPOGEN,1063707537,340B SETTING,2
PROLIA,1063707537,340B SETTING,2
RIABNI,1063707537,340B SETTING,2
PROLIA,1063708394,340B SETTING,2
PROLIA,1063713790,340B SETTING,2
KANJINTI,1063717767,340B SETTING,2
PROLIA,1063717767,340B SETTING,2
TEZSPIRE,1063717767,340B SETTING,2
KANJINTI,1063717791,340B SETTING,2
NEULASTA,1063717791,340B SETTING,2
PROLIA,1063723617,340B SETTING,2
KANJINTI,1063726743,340B SETTING,2
NEULASTA,1063726743,340B SETTING,2
NEULASTA,1063739936,340B SETTING,2
NEUPOGEN,1063739936,340B SETTING,2
MVASI,1063741841,340B SETTING,2
PROLIA,1063752459,340B SETTING,2
PROLIA,1063765477,340B SETTING,2
AVSOLA,1063778827,340B SETTING,2
ARANESP,1063782860,340B SETTING,2
KANJINTI,1063782860,340B SETTING,2
KANJINTI,1063799120,340B SETTING,2
TEZSPIRE,1063799120,340B SETTING,2
AVSOLA,1063801520,340B SETTING,2
NEULASTA,1063801520,340B SETTING,2
ARANESP,1063805919,340B SETTING,2
KANJINTI,1063805919,340B SETTING,2
PROLIA,1063805919,340B SETTING,2
KANJINTI,1063820009,340B SETTING,2
NEULASTA,1063820009,340B SETTING,2
KANJINTI,1063823110,340B SETTING,2
ENBREL,1063825297,340B SETTING,2
KANJINTI,1063825297,340B SETTING,2
MVASI,1063825297,340B SETTING,2
PROLIA,1063825297,340B SETTING,2
NEULASTA,1063837425,340B SETTING,2
PROLIA,1063838936,340B SETTING,2
PROLIA,1063859692,340B SETTING,2
ARANESP,1063861219,340B SETTING,2
ARANESP,1063876100,340B SETTING,2
AVSOLA,1063876100,340B SETTING,2
TEZSPIRE,1063893121,340B SETTING,2
ARANESP,1063893402,340B SETTING,2
NEULASTA,1063893402,340B SETTING,2
ARANESP,1063896074,340B SETTING,2
RIABNI,1063896074,340B SETTING,2
MVASI,1063907244,340B SETTING,2
ARANESP,1063917326,340B SETTING,2
AVSOLA,1063917326,340B SETTING,2
KANJINTI,1063917326,340B SETTING,2
MVASI,1063917326,340B SETTING,2
NEUPOGEN,1063917326,340B SETTING,2
ARANESP,1073028338,340B SETTING,2
AVSOLA,1073046397,340B SETTING,2
ENBREL,1073046397,340B SETTING,2
NEULASTA,1073051199,340B SETTING,2
KANJINTI,1073063327,340B SETTING,2
PROLIA,1073063327,340B SETTING,2
TEZSPIRE,1073063327,340B SETTING,2
KANJINTI,1073096475,340B SETTING,2
PROLIA,1073096475,340B SETTING,2
TEZSPIRE,1073096475,340B SETTING,2
ENBREL,1073097606,340B SETTING,2
EPOGEN,1073097606,340B SETTING,2
TEZSPIRE,1073143475,340B SETTING,2
MVASI,1073187282,340B SETTING,2
PROLIA,1073187282,340B SETTING,2
AVSOLA,1073187993,340B SETTING,2
ENBREL,1073187993,340B SETTING,2
PROLIA,1073187993,340B SETTING,2
TEZSPIRE,1073187993,340B SETTING,2
ENBREL,1073191193,340B SETTING,2
PROLIA,1073191193,340B SETTING,2
TEZSPIRE,1073191193,340B SETTING,2
ARANESP,1073198156,340B SETTING,2
ENBREL,1073198156,340B SETTING,2
ARANESP,1073199667,340B SETTING,2
MVASI,1073199667,340B SETTING,2
TEZSPIRE,1073199667,340B SETTING,2
MVASI,1073248134,340B SETTING,2
NEULASTA,1073248134,340B SETTING,2
TEZSPIRE,1073248134,340B SETTING,2
EPOGEN,1073255873,340B SETTING,2
PROLIA,1073255873,340B SETTING,2
AVSOLA,1073266300,340B SETTING,2
KANJINTI,1073266300,340B SETTING,2
MVASI,1073266300,340B SETTING,2
PROLIA,1073266300,340B SETTING,2
ARANESP,1073277307,340B SETTING,2
KANJINTI,1073277307,340B SETTING,2
NEULASTA,1073277307,340B SETTING,2
NEUPOGEN,1073277307,340B SETTING,2
PROLIA,1073277307,340B SETTING,2
TEZSPIRE,1073277307,340B SETTING,2
PROLIA,1073510277,340B SETTING,2
TEZSPIRE,1073510277,340B SETTING,2
MVASI,1073528774,340B SETTING,2
TEZSPIRE,1073531836,340B SETTING,2
EPOGEN,1073534244,340B SETTING,2
PROLIA,1073534947,340B SETTING,2
AVSOLA,1073542916,340B SETTING,2
ENBREL,1073543799,340B SETTING,2
KANJINTI,1073543799,340B SETTING,2
PROLIA,1073543799,340B SETTING,2
KANJINTI,1073545364,340B SETTING,2
PROLIA,1073545364,340B SETTING,2
RIABNI,1073545364,340B SETTING,2
ARANESP,1073545422,340B SETTING,2
MVASI,1073545422,340B SETTING,2
NEULASTA,1073545422,340B SETTING,2
NEUPOGEN,1073545422,340B SETTING,2
TEZSPIRE,1073545422,340B SETTING,2
NEULASTA,1073546073,340B SETTING,2
NEUPOGEN,1073546073,340B SETTING,2
PROLIA,1073546719,340B SETTING,2
TEZSPIRE,1073546719,340B SETTING,2
PROLIA,1073547964,340B SETTING,2
ARANESP,1073552568,340B SETTING,2
KANJINTI,1073552568,340B SETTING,2
ARANESP,1073555462,340B SETTING,2
PROLIA,1073555462,340B SETTING,2
AVSOLA,1073562591,340B SETTING,2
PROLIA,1073565248,340B SETTING,2
ARANESP,1073566949,340B SETTING,2
AVSOLA,1073566949,340B SETTING,2
PROLIA,1073568978,340B SETTING,2
ARANESP,1073570529,340B SETTING,2
MVASI,1073570529,340B SETTING,2
NEULASTA,1073570529,340B SETTING,2
PROLIA,1073570529,340B SETTING,2
ARANESP,1073580965,340B SETTING,2
KANJINTI,1073580965,340B SETTING,2
MVASI,1073580965,340B SETTING,2
NEUPOGEN,1073580965,340B SETTING,2
TEZSPIRE,1073580965,340B SETTING,2
TEZSPIRE,1073594057,340B SETTING,2
ARANESP,1073595179,340B SETTING,2
AVSOLA,1073595179,340B SETTING,2
MVASI,1073595179,340B SETTING,2
PROLIA,1073597944,340B SETTING,2
KANJINTI,1073601704,340B SETTING,2
RIABNI,1073601704,340B SETTING,2
ARANESP,1073605879,340B SETTING,2
MVASI,1073605879,340B SETTING,2
PROLIA,1073605879,340B SETTING,2
TEZSPIRE,1073605879,340B SETTING,2
ENBREL,1073606901,340B SETTING,2
NEUPOGEN,1073606901,340B SETTING,2
RIABNI,1073606901,340B SETTING,2
AVSOLA,1073613451,340B SETTING,2
ARANESP,1073620100,340B SETTING,2
PROLIA,1073621074,340B SETTING,2
ARANESP,1073625448,340B SETTING,2
EPOGEN,1073625448,340B SETTING,2
NEULASTA,1073625448,340B SETTING,2
NEUPOGEN,1073625448,340B SETTING,2
ARANESP,1073665360,340B SETTING,2
RIABNI,1073665360,340B SETTING,2
ARANESP,1073667333,340B SETTING,2
ENBREL,1073667333,340B SETTING,2
PROLIA,1073667333,340B SETTING,2
PROLIA,1073667853,340B SETTING,2
ARANESP,1073678330,340B SETTING,2
PROLIA,1073687919,340B SETTING,2
KANJINTI,1073690186,340B SETTING,2
MVASI,1073690186,340B SETTING,2
NEULASTA,1073690186,340B SETTING,2
NEUPOGEN,1073690186,340B SETTING,2
PROLIA,1073698437,340B SETTING,2
ARANESP,1073699187,340B SETTING,2
AVSOLA,1073699187,340B SETTING,2
ENBREL,1073699187,340B SETTING,2
MVASI,1073699187,340B SETTING,2
NEUPOGEN,1073699187,340B SETTING,2
MVASI,1073701157,340B SETTING,2
NEULASTA,1073701157,340B SETTING,2
NEUPOGEN,1073701157,340B SETTING,2
TEZSPIRE,1073701157,340B SETTING,2
ARANESP,1073702288,340B SETTING,2
AVSOLA,1073702288,340B SETTING,2
KANJINTI,1073702288,340B SETTING,2
NEULASTA,1073702288,340B SETTING,2
NEUPOGEN,1073702288,340B SETTING,2
ARANESP,1073711065,340B SETTING,2
AVSOLA,1073711065,340B SETTING,2
ENBREL,1073711065,340B SETTING,2
KANJINTI,1073711065,340B SETTING,2
NEULASTA,1073711065,340B SETTING,2
PROLIA,1073712899,340B SETTING,2
AVSOLA,1073731402,340B SETTING,2
MVASI,1073734778,340B SETTING,2
PROLIA,1073734778,340B SETTING,2
TEZSPIRE,1073734778,340B SETTING,2
ARANESP,1073736443,340B SETTING,2
