manufacturer,npi,product,csr,start_date,term_date
amgen,1215178462,TEZSPIRE,1,1-Jun-20,31-Dec-99
amgen,1215270327,ARANESP,0.883685,1-Jul-12,31-Dec-99
amgen,1215270327,AVSOLA,1,1-Jul-12,31-Dec-99
amgen,1215270327,KANJINTI,0.870229,1-Jul-12,31-Dec-99
amgen,1215270327,MVASI,1.001937,1-Jul-12,31-Dec-99
amgen,1215270327,NEULASTA,0.905982,1-Jul-12,31-Dec-99
amgen,1215270327,PROLIA,0.757177,1-Jul-12,31-Dec-99
amgen,1215270327,RIABNI,1,1-Jul-12,31-Dec-99
amgen,1215270327,TEZSPIRE,0.888888,1-Jul-12,31-Dec-99
amgen,1215288642,ARANESP,1,1-Jun-20,1-Jun-22
amgen,1215288642,AVSOLA,1,1-Jun-20,1-Jun-22
amgen,1215288642,ENBREL,1,1-Jun-20,1-Jun-22
amgen,1215288642,KANJINTI,1,1-Jun-20,1-Jun-22
amgen,1215288642,MVASI,1,1-Jun-20,1-Jun-22
amgen,1215288642,NEULASTA,1,1-Jun-20,1-Jun-22
amgen,1215288642,NEUPOGEN,1,1-Jun-20,1-Jun-22
amgen,1215288642,PROLIA,1,1-Jun-20,1-Jun-22
amgen,1215288642,RIABNI,1,1-Jun-20,1-Jun-22
amgen,1215288642,TEZSPIRE,1,1-Jun-20,1-Jun-22
amgen,1215398755,ARANESP,1,1-Jun-20,31-Dec-99
amgen,1215398755,AVSOLA,1,1-Jun-20,31-Dec-99
amgen,1215398755,ENBREL,1,1-Jun-20,31-Dec-99
amgen,1215398755,KANJINTI,1,1-Jun-20,31-Dec-99
amgen,1215398755,MVASI,1,1-Jun-20,31-Dec-99
amgen,1215398755,NEULASTA,1,1-Jun-20,31-Dec-99
amgen,1215398755,NEUPOGEN,1,1-Jun-20,31-Dec-99
amgen,1215398755,PROLIA,1,1-Jun-20,31-Dec-99
amgen,1215398755,RIABNI,1,1-Jun-20,31-Dec-99
amgen,1215398755,TEZSPIRE,1,1-Jun-20,31-Dec-99
amgen,1215496641,ARANESP,1,1-Jun-20,31-Dec-99
amgen,1215496641,AVSOLA,1,1-Jun-20,31-Dec-99
amgen,1215496641,ENBREL,1,1-Jun-20,31-Dec-99
amgen,1215496641,KANJINTI,1,1-Jun-20,31-Dec-99
amgen,1215496641,MVASI,1,1-Jun-20,31-Dec-99
amgen,1215496641,NEULASTA,1,1-Jun-20,31-Dec-99
amgen,1215496641,NEUPOGEN,1,1-Jun-20,31-Dec-99
amgen,1215496641,PROLIA,1,1-Jun-20,31-Dec-99
amgen,1215496641,RIABNI,1,1-Jun-20,31-Dec-99
amgen,1215496641,TEZSPIRE,1,1-Jun-20,31-Dec-99
amgen,1215572045,PROLIA,0.950596,1-Jan-19,31-Dec-99
amgen,1215907522,ARANESP,0.89855,24-Sep-10,31-Dec-99
amgen,1215907522,PROLIA,0.946478,24-Sep-10,31-Dec-99
amgen,1215913470,AVSOLA,0.832625,1-Apr-05,31-Dec-99
amgen,1215913470,MVASI,1,1-Apr-05,31-Dec-99
amgen,1215913470,NEULASTA,0.970503,1-Apr-05,31-Dec-99
amgen,1215913470,PROLIA,0.770332,1-Apr-05,31-Dec-99
amgen,1215916002,ARANESP,0.848246,1-Apr-06,31-Dec-99
amgen,1215916002,AVSOLA,0.941917,1-Apr-06,31-Dec-99
amgen,1215916002,KANJINTI,0.929142,1-Apr-06,31-Dec-99
amgen,1215916002,MVASI,0.96743,1-Apr-06,31-Dec-99
amgen,1215916002,NEULASTA,0.856269,1-Apr-06,31-Dec-99
amgen,1215916002,PROLIA,0.900857,1-Apr-06,31-Dec-99
amgen,1215916002,TEZSPIRE,0.967741,1-Apr-06,31-Dec-99
amgen,1215917224,KANJINTI,0.754098,27-Feb-18,31-Dec-99
amgen,1215917224,MVASI,0.830188,27-Feb-18,31-Dec-99
amgen,1215917224,PROLIA,0.835616,27-Feb-18,31-Dec-99
amgen,1215921077,AVSOLA,0.981718,1-Apr-08,31-Dec-99
amgen,1215921077,ENBREL,0.848639,1-Apr-08,31-Dec-99
amgen,1215932215,ARANESP,1,1-Jun-20,1-Jun-22
amgen,1215932215,AVSOLA,1,1-Jun-20,1-Jun-22
amgen,1215932215,ENBREL,1,1-Jun-20,1-Jun-22
amgen,1215932215,KANJINTI,1,1-Jun-20,1-Jun-22
amgen,1215932215,MVASI,1,1-Jun-20,1-Jun-22
amgen,1215932215,NEULASTA,1,1-Jun-20,1-Jun-22
amgen,1215932215,NEUPOGEN,1,1-Jun-20,1-Jun-22
amgen,1215932215,PROLIA,1,1-Jun-20,1-Jun-22
amgen,1215932215,RIABNI,1,1-Jun-20,1-Jun-22
amgen,1215932215,TEZSPIRE,1,1-Jun-20,1-Jun-22
amgen,1215935366,KANJINTI,0.984716,1-Jan-22,31-Dec-99
amgen,1215935366,MVASI,1,1-Jan-22,31-Dec-99
amgen,1215962204,ARANESP,1,1-Jun-20,31-Dec-99
amgen,1215962204,AVSOLA,1,1-Jun-20,31-Dec-99
amgen,1215962204,ENBREL,1,1-Jun-20,31-Dec-99
amgen,1215962204,KANJINTI,1,1-Jun-20,31-Dec-99
amgen,1215962204,MVASI,1,1-Jun-20,31-Dec-99
amgen,1215962204,NEULASTA,1,1-Jun-20,31-Dec-99
amgen,1215962204,NEUPOGEN,1,1-Jun-20,31-Dec-99
amgen,1215962204,PROLIA,1,1-Jun-20,31-Dec-99
amgen,1215962204,RIABNI,1,1-Jun-20,31-Dec-99
amgen,1215962204,TEZSPIRE,1,1-Jun-20,31-Dec-99
amgen,1215962550,AVSOLA,0.905109,1-Jan-09,31-Dec-99
amgen,1215962550,PROLIA,0.928257,1-Jan-09,31-Dec-99
amgen,1215989611,ARANESP,0.751458,1-Jul-17,31-Dec-99
amgen,1215989611,KANJINTI,0.97136,1-Jul-17,31-Dec-99
amgen,1215989611,MVASI,0.986206,1-Jul-17,31-Dec-99
amgen,1215989611,NEULASTA,0.975728,1-Jul-17,31-Dec-99
amgen,1215989611,PROLIA,0.967213,1-Jul-17,31-Dec-99
amgen,1215998323,ENBREL,0.884057,1-Jan-99,31-Dec-99
amgen,1215998323,KANJINTI,0.8,1-Jan-99,31-Dec-99
amgen,1215998323,MVASI,0.844827,1-Jan-99,31-Dec-99
amgen,1215998323,NEULASTA,0.932467,1-Jan-99,31-Dec-99
amgen,1215998323,PROLIA,0.973913,1-Jan-99,31-Dec-99
amgen,1225016561,ARANESP,0.922727,1-Oct-11,31-Dec-99
amgen,1225016561,MVASI,0.911949,1-Oct-11,31-Dec-99
amgen,1225016561,NEULASTA,0.928838,1-Oct-11,31-Dec-99
amgen,1225016561,PROLIA,0.983402,1-Oct-11,31-Dec-99
amgen,1225033020,AVSOLA,0.927113,1-Dec-92,31-Dec-99
amgen,1225033020,ENBREL,0.89547,1-Dec-92,31-Dec-99
amgen,1225033020,KANJINTI,0.966101,1-Dec-92,31-Dec-99
amgen,1225033020,MVASI,0.991581,1-Dec-92,31-Dec-99
amgen,1225033020,NEULASTA,0.982456,1-Dec-92,31-Dec-99
amgen,1225033020,NEUPOGEN,0.783876,1-Dec-92,31-Dec-99
amgen,1225041809,KANJINTI,0.969021,1-Jul-02,31-Dec-99
amgen,1225041809,MVASI,0.988982,1-Jul-02,31-Dec-99
amgen,1225041809,NEULASTA,0.989834,1-Jul-02,31-Dec-99
amgen,1225041809,PROLIA,0.947826,1-Jul-02,31-Dec-99
amgen,1225041809,RIABNI,0.879032,1-Jul-02,31-Dec-99
amgen,1225052095,ARANESP,1,1-Jun-20,31-Dec-99
amgen,1225052095,AVSOLA,1,1-Jun-20,31-Dec-99
amgen,1225052095,ENBREL,1,1-Jun-20,31-Dec-99
amgen,1225052095,KANJINTI,1,1-Jun-20,31-Dec-99
amgen,1225052095,MVASI,1,1-Jun-20,31-Dec-99
amgen,1225052095,NEULASTA,1,1-Jun-20,31-Dec-99
amgen,1225052095,NEUPOGEN,1,1-Jun-20,31-Dec-99
amgen,1225052095,PROLIA,1,1-Jun-20,31-Dec-99
amgen,1225052095,RIABNI,1,1-Jun-20,31-Dec-99
amgen,1225052095,TEZSPIRE,1,1-Jun-20,31-Dec-99
amgen,1225053119,ARANESP,0.945454,25-Aug-10,31-Dec-99
amgen,1225053119,AVSOLA,0.968253,25-Aug-10,31-Dec-99
amgen,1225053119,KANJINTI,1,25-Aug-10,31-Dec-99
amgen,1225083074,AVSOLA,0.929577,1-Apr-14,31-Dec-99
amgen,1225083074,RIABNI,0.710526,1-Apr-14,31-Dec-99
amgen,1225083074,TEZSPIRE,0.901639,1-Apr-14,31-Dec-99
amgen,1225087190,KANJINTI,1,1-Oct-06,31-Dec-99
amgen,1225087190,NEULASTA,0.991735,1-Oct-06,31-Dec-99
amgen,1225117773,ARANESP,1,1-Jun-20,31-Dec-99
amgen,1225117773,AVSOLA,1,1-Jun-20,31-Dec-99
amgen,1225117773,ENBREL,1,1-Jun-20,31-Dec-99
amgen,1225117773,KANJINTI,1,1-Jun-20,31-Dec-99
amgen,1225117773,MVASI,1,1-Jun-20,31-Dec-99
amgen,1225117773,NEULASTA,1,1-Jun-20,31-Dec-99
amgen,1225117773,NEUPOGEN,1,1-Jun-20,31-Dec-99
amgen,1225117773,PROLIA,1,1-Jun-20,31-Dec-99
amgen,1225117773,RIABNI,1,1-Jun-20,31-Dec-99
amgen,1225117773,TEZSPIRE,1,1-Jun-20,31-Dec-99
amgen,1225128432,KANJINTI,0.961928,1-Apr-11,31-Dec-99
amgen,1225128432,PROLIA,1,1-Apr-11,31-Dec-99
amgen,1225133473,NEULASTA,0.857142,1-Jan-15,31-Dec-99
amgen,1225133473,PROLIA,0.982456,1-Jan-15,31-Dec-99
amgen,1225140783,ARANESP,1,1-Jun-20,31-Dec-99
amgen,1225140783,AVSOLA,1,1-Jun-20,31-Dec-99
amgen,1225140783,ENBREL,1,1-Jun-20,31-Dec-99
amgen,1225140783,KANJINTI,1,1-Jun-20,31-Dec-99
amgen,1225140783,MVASI,1,1-Jun-20,31-Dec-99
amgen,1225140783,NEULASTA,1,1-Jun-20,31-Dec-99
amgen,1225140783,NEUPOGEN,1,1-Jun-20,31-Dec-99
amgen,1225140783,PROLIA,1,1-Jun-20,31-Dec-99
amgen,1225140783,RIABNI,1,1-Jun-20,31-Dec-99
amgen,1225140783,TEZSPIRE,1,1-Jun-20,31-Dec-99
amgen,1225146111,ARANESP,1,1-Jun-20,31-Dec-99
amgen,1225146111,AVSOLA,1,1-Jun-20,31-Dec-99
amgen,1225146111,ENBREL,1,1-Jun-20,31-Dec-99
amgen,1225146111,KANJINTI,1,1-Jun-20,31-Dec-99
amgen,1225146111,MVASI,1,1-Jun-20,31-Dec-99
amgen,1225146111,NEULASTA,1,1-Jun-20,31-Dec-99
amgen,1225146111,NEUPOGEN,1,1-Jun-20,31-Dec-99
amgen,1225146111,PROLIA,1,1-Jun-20,31-Dec-99
amgen,1225146111,RIABNI,1,1-Jun-20,31-Dec-99
amgen,1225146111,TEZSPIRE,1,1-Jun-20,31-Dec-99
amgen,1225289895,MVASI,0.933609,1-Jul-10,31-Dec-99
amgen,1225289895,NEULASTA,0.957627,1-Jul-10,31-Dec-99
amgen,1225289895,PROLIA,0.870967,1-Jul-10,31-Dec-99
amgen,1225295512,ARANESP,1,1-Feb-22,31-Dec-99
amgen,1225295512,AVSOLA,1,1-Feb-22,31-Dec-99
amgen,1225295512,ENBREL,1,1-Feb-22,31-Dec-99
amgen,1225295512,KANJINTI,1,1-Feb-22,31-Dec-99
amgen,1225295512,MVASI,1,1-Feb-22,31-Dec-99
amgen,1225295512,NEULASTA,1,1-Feb-22,31-Dec-99
amgen,1225295512,NEUPOGEN,1,1-Feb-22,31-Dec-99
amgen,1225295512,PROLIA,1,1-Feb-22,31-Dec-99
amgen,1225295512,RIABNI,1,1-Feb-22,31-Dec-99
amgen,1225295512,TEZSPIRE,1,1-Feb-22,31-Dec-99
amgen,1225380967,PROLIA,1.016393,28-Sep-10,31-Dec-99
amgen,1225429483,ARANESP,1,1-Jun-20,31-Dec-99
amgen,1225429483,AVSOLA,1,1-Jun-20,31-Dec-99
amgen,1225429483,ENBREL,1,1-Jun-20,31-Dec-99
amgen,1225429483,KANJINTI,1,1-Jun-20,31-Dec-99
amgen,1225429483,MVASI,1,1-Jun-20,31-Dec-99
amgen,1225429483,NEULASTA,1,1-Jun-20,31-Dec-99
amgen,1225429483,NEUPOGEN,1,1-Jun-20,31-Dec-99
amgen,1225429483,PROLIA,1,1-Jun-20,31-Dec-99
amgen,1225429483,RIABNI,1,1-Jun-20,31-Dec-99
amgen,1225429483,TEZSPIRE,1,1-Jun-20,31-Dec-99
amgen,1225688179,ARANESP,1,1-Jun-20,31-Dec-99
amgen,1225688179,AVSOLA,1,1-Jun-20,31-Dec-99
amgen,1225688179,ENBREL,1,1-Jun-20,31-Dec-99
amgen,1225688179,KANJINTI,1,1-Jun-20,31-Dec-99
amgen,1225688179,MVASI,1,1-Jun-20,31-Dec-99
amgen,1225688179,NEULASTA,1,1-Jun-20,31-Dec-99
amgen,1225688179,NEUPOGEN,1,1-Jun-20,31-Dec-99
amgen,1225688179,PROLIA,1,1-Jun-20,31-Dec-99
amgen,1225688179,RIABNI,1,1-Jun-20,31-Dec-99
amgen,1225688179,TEZSPIRE,1,1-Jun-20,31-Dec-99
amgen,1235107566,ENBREL,1.061788,1-Jan-98,31-Dec-99
amgen,1235107566,MVASI,0.848229,1-Jan-98,31-Dec-99
amgen,1235107566,NEUPOGEN,0.724014,1-Jan-98,31-Dec-99
amgen,1235107566,PROLIA,0.819403,1-Jan-98,31-Dec-99
amgen,1235120676,ARANESP,1,1-Jan-07,31-Dec-99
amgen,1235120676,AVSOLA,0.993421,1-Jan-07,31-Dec-99
amgen,1235120676,NEULASTA,0.974137,1-Jan-07,31-Dec-99
amgen,1235120676,PROLIA,0.91703,1-Jan-07,31-Dec-99
amgen,1235138405,KANJINTI,0.867924,1-Jan-12,31-Dec-99
amgen,1235138405,MVASI,0.996884,1-Jan-12,31-Dec-99
amgen,1235138405,NEULASTA,1,1-Jan-12,31-Dec-99
amgen,1235139312,AVSOLA,0.914285,2-Sep-08,31-Dec-99
amgen,1235139312,KANJINTI,1,2-Sep-08,31-Dec-99
amgen,1235139312,MVASI,0.961538,2-Sep-08,31-Dec-99
amgen,1235139312,NEULASTA,0.992125,2-Sep-08,31-Dec-99
amgen,1235139312,NEUPOGEN,0.992957,2-Sep-08,31-Dec-99
amgen,1235139312,PROLIA,0.982142,2-Sep-08,31-Dec-99
amgen,1235139981,ARANESP,1,1-Jun-20,31-Dec-99
amgen,1235139981,AVSOLA,1,1-Jun-20,31-Dec-99
amgen,1235139981,ENBREL,1,1-Jun-20,31-Dec-99
amgen,1235139981,KANJINTI,1,1-Jun-20,31-Dec-99
amgen,1235139981,MVASI,1,1-Jun-20,31-Dec-99
amgen,1235139981,NEULASTA,1,1-Jun-20,31-Dec-99
amgen,1235139981,NEUPOGEN,1,1-Jun-20,31-Dec-99
amgen,1235139981,PROLIA,1,1-Jun-20,31-Dec-99
amgen,1235139981,RIABNI,1,1-Jun-20,31-Dec-99
amgen,1235139981,TEZSPIRE,1,1-Jun-20,31-Dec-99
amgen,1235157769,ARANESP,1,1-Jun-20,31-Dec-99
amgen,1235157769,AVSOLA,1,1-Jun-20,31-Dec-99
amgen,1235157769,ENBREL,1,1-Jun-20,31-Dec-99
amgen,1235157769,KANJINTI,1,1-Jun-20,31-Dec-99
amgen,1235157769,MVASI,1,1-Jun-20,31-Dec-99
amgen,1235157769,NEULASTA,1,1-Jun-20,31-Dec-99
amgen,1235157769,NEUPOGEN,1,1-Jun-20,31-Dec-99
amgen,1235157769,PROLIA,1,1-Jun-20,31-Dec-99
amgen,1235157769,RIABNI,1,1-Jun-20,31-Dec-99
amgen,1235157769,TEZSPIRE,1,1-Jun-20,31-Dec-99
amgen,1235179532,ARANESP,1,1-Jul-20,31-Dec-99
amgen,1235179532,AVSOLA,1,1-Jul-20,31-Dec-99
amgen,1235179532,ENBREL,1,1-Jul-20,31-Dec-99
amgen,1235179532,KANJINTI,1,1-Jul-20,31-Dec-99
amgen,1235179532,MVASI,1,1-Jul-20,31-Dec-99
amgen,1235179532,NEULASTA,1,1-Jul-20,31-Dec-99
amgen,1235179532,NEUPOGEN,1,1-Jul-20,31-Dec-99
amgen,1235179532,PROLIA,1,1-Jul-20,31-Dec-99
amgen,1235179532,RIABNI,1,1-Jul-20,31-Dec-99
amgen,1235179532,TEZSPIRE,1,1-Jul-20,31-Dec-99
amgen,1235181744,KANJINTI,1.036697,1-Oct-04,31-Dec-99
amgen,1235181744,MVASI,1.041055,1-Oct-04,31-Dec-99
amgen,1235181744,NEULASTA,1,1-Oct-04,31-Dec-99
amgen,1235181744,PROLIA,1,1-Oct-04,31-Dec-99
amgen,1235183542,ARANESP,0.777966,14-Aug-20,31-Dec-99
amgen,1235183542,KANJINTI,1,14-Aug-20,31-Dec-99
amgen,1235183542,NEULASTA,0.977443,14-Aug-20,31-Dec-99
amgen,1235196510,ARANESP,0.807017,1-Apr-96,31-Dec-99
amgen,1235196510,ENBREL,0.861607,1-Apr-96,31-Dec-99
amgen,1235196510,KANJINTI,0.995037,1-Apr-96,31-Dec-99
amgen,1235196510,MVASI,0.877928,1-Apr-96,31-Dec-99
amgen,1235196510,NEULASTA,0.95131,1-Apr-96,31-Dec-99
amgen,1235196510,PROLIA,0.902286,1-Apr-96,31-Dec-99
amgen,1235209081,ENBREL,0.979838,1-Jan-10,31-Dec-99
amgen,1235213463,ARANESP,0.926155,1-Jan-99,31-Dec-99
amgen,1235213463,NEULASTA,0.978021,1-Jan-99,31-Dec-99
amgen,1235215427,ARANESP,0.847777,1-Apr-08,31-Dec-99
amgen,1235215427,AVSOLA,0.788683,1-Apr-08,31-Dec-99
amgen,1235215427,MVASI,0.743478,1-Apr-08,31-Dec-99
amgen,1235218785,KANJINTI,0.970149,1-Apr-16,31-Dec-99
amgen,1235218785,MVASI,1,1-Apr-16,31-Dec-99
amgen,1235232372,ARANESP,1,1-Jun-20,31-Dec-99
amgen,1235232372,AVSOLA,1,1-Jun-20,31-Dec-99
amgen,1235232372,ENBREL,1,1-Jun-20,31-Dec-99
amgen,1235232372,KANJINTI,1,1-Jun-20,31-Dec-99
amgen,1235232372,MVASI,1,1-Jun-20,31-Dec-99
amgen,1235232372,NEULASTA,1,1-Jun-20,31-Dec-99
amgen,1235232372,NEUPOGEN,1,1-Jun-20,31-Dec-99
amgen,1235232372,PROLIA,1,1-Jun-20,31-Dec-99
amgen,1235232372,RIABNI,1,1-Jun-20,31-Dec-99
amgen,1235232372,TEZSPIRE,1,1-Jun-20,31-Dec-99
amgen,1235238122,ARANESP,1,1-Jun-20,31-Dec-99
amgen,1235238122,AVSOLA,1,1-Jun-20,31-Dec-99
amgen,1235238122,ENBREL,1,1-Jun-20,31-Dec-99
amgen,1235238122,KANJINTI,1,1-Jun-20,31-Dec-99
amgen,1235238122,MVASI,1,1-Jun-20,31-Dec-99
amgen,1235238122,NEULASTA,1,1-Jun-20,31-Dec-99
amgen,1235238122,NEUPOGEN,1,1-Jun-20,31-Dec-99
amgen,1235238122,PROLIA,1,1-Jun-20,31-Dec-99
amgen,1235238122,RIABNI,1,1-Jun-20,31-Dec-99
amgen,1235238122,TEZSPIRE,1,1-Jun-20,31-Dec-99
amgen,1235262114,ARANESP,1,1-Jun-20,31-Dec-99
amgen,1235262114,AVSOLA,1,1-Jun-20,31-Dec-99
amgen,1235262114,ENBREL,1,1-Jun-20,31-Dec-99
amgen,1235262114,KANJINTI,1,1-Jun-20,31-Dec-99
amgen,1235262114,MVASI,1,1-Jun-20,31-Dec-99
amgen,1235262114,NEULASTA,1,1-Jun-20,31-Dec-99
amgen,1235262114,NEUPOGEN,1,1-Jun-20,31-Dec-99
amgen,1235262114,PROLIA,1,1-Jun-20,31-Dec-99
amgen,1235262114,RIABNI,1,1-Jun-20,31-Dec-99
amgen,1235262114,TEZSPIRE,1,1-Jun-20,31-Dec-99
amgen,1235267949,ARANESP,1,1-Jun-20,31-Dec-99
amgen,1235267949,AVSOLA,1,1-Jun-20,31-Dec-99
amgen,1235267949,ENBREL,1,1-Jun-20,31-Dec-99
amgen,1235267949,KANJINTI,1,1-Jun-20,31-Dec-99
amgen,1235267949,MVASI,1,1-Jun-20,31-Dec-99
amgen,1235267949,NEULASTA,1,1-Jun-20,31-Dec-99
amgen,1235267949,NEUPOGEN,1,1-Jun-20,31-Dec-99
amgen,1235267949,PROLIA,1,1-Jun-20,31-Dec-99
amgen,1235267949,RIABNI,1,1-Jun-20,31-Dec-99
amgen,1235267949,TEZSPIRE,1,1-Jun-20,31-Dec-99
amgen,1235268947,ARANESP,1,1-Jun-20,31-Dec-99
amgen,1235268947,AVSOLA,1,1-Jun-20,31-Dec-99
amgen,1235268947,ENBREL,1,1-Jun-20,31-Dec-99
amgen,1235268947,KANJINTI,1,1-Jun-20,31-Dec-99
amgen,1235268947,MVASI,1,1-Jun-20,31-Dec-99
amgen,1235268947,NEULASTA,1,1-Jun-20,31-Dec-99
amgen,1235268947,NEUPOGEN,1,1-Jun-20,31-Dec-99
amgen,1235268947,PROLIA,1,1-Jun-20,31-Dec-99
amgen,1235268947,RIABNI,1,1-Jun-20,31-Dec-99
amgen,1235268947,TEZSPIRE,1,1-Jun-20,31-Dec-99
amgen,1235273939,ARANESP,1,1-Jun-20,31-Dec-99
amgen,1235273939,AVSOLA,1,1-Jun-20,31-Dec-99
amgen,1235273939,ENBREL,1,1-Jun-20,31-Dec-99
amgen,1235273939,KANJINTI,1,1-Jun-20,31-Dec-99
amgen,1235273939,MVASI,1,1-Jun-20,31-Dec-99
amgen,1235273939,NEULASTA,1,1-Jun-20,31-Dec-99
amgen,1235273939,NEUPOGEN,1,1-Jun-20,31-Dec-99
amgen,1235273939,PROLIA,1,1-Jun-20,31-Dec-99
amgen,1235273939,RIABNI,1,1-Jun-20,31-Dec-99
amgen,1235273939,TEZSPIRE,1,1-Jun-20,31-Dec-99
amgen,1235281759,ARANESP,0.984615,1-Jul-06,31-Dec-99
amgen,1235281759,KANJINTI,0.990291,1-Jul-06,31-Dec-99
amgen,1235281759,MVASI,1.025906,1-Jul-06,31-Dec-99
amgen,1235281759,NEULASTA,0.937062,1-Jul-06,31-Dec-99
amgen,1235281759,PROLIA,0.88,1-Jul-06,31-Dec-99
amgen,1235290149,ARANESP,1,1-Jun-20,31-Dec-99
amgen,1235290149,AVSOLA,1,1-Jun-20,31-Dec-99
amgen,1235290149,ENBREL,1,1-Jun-20,31-Dec-99
amgen,1235290149,KANJINTI,1,1-Jun-20,31-Dec-99
amgen,1235290149,MVASI,1,1-Jun-20,31-Dec-99
amgen,1235290149,NEULASTA,1,1-Jun-20,31-Dec-99
amgen,1235290149,NEUPOGEN,1,1-Jun-20,31-Dec-99
amgen,1235290149,PROLIA,1,1-Jun-20,31-Dec-99
amgen,1235290149,RIABNI,1,1-Jun-20,31-Dec-99
amgen,1235290149,TEZSPIRE,1,1-Jun-20,31-Dec-99
amgen,1235371378,KANJINTI,0.983539,1-Oct-20,31-Dec-99
amgen,1235371378,MVASI,0.939059,1-Oct-20,31-Dec-99
amgen,1235371378,NEULASTA,0.807692,1-Oct-20,31-Dec-99
amgen,1235504291,ARANESP,1,1-Jun-20,31-Dec-99
amgen,1235504291,AVSOLA,1,1-Jun-20,31-Dec-99
amgen,1235504291,ENBREL,1,1-Jun-20,31-Dec-99
amgen,1235504291,KANJINTI,1,1-Jun-20,31-Dec-99
amgen,1235504291,MVASI,1,1-Jun-20,31-Dec-99
amgen,1235504291,NEULASTA,1,1-Jun-20,31-Dec-99
amgen,1235504291,NEUPOGEN,1,1-Jun-20,31-Dec-99
amgen,1235504291,PROLIA,1,1-Jun-20,31-Dec-99
amgen,1235504291,RIABNI,1,1-Jun-20,31-Dec-99
amgen,1235504291,TEZSPIRE,1,1-Jun-20,31-Dec-99
amgen,1235527185,ARANESP,1,1-Jun-20,31-Dec-99
amgen,1235527185,AVSOLA,1,1-Jun-20,31-Dec-99
amgen,1235527185,ENBREL,1,1-Jun-20,31-Dec-99
amgen,1235527185,KANJINTI,1,1-Jun-20,31-Dec-99
amgen,1235527185,MVASI,1,1-Jun-20,31-Dec-99
amgen,1235527185,NEULASTA,1,1-Jun-20,31-Dec-99
amgen,1235527185,NEUPOGEN,1,1-Jun-20,31-Dec-99
amgen,1235527185,PROLIA,1,1-Jun-20,31-Dec-99
amgen,1235527185,RIABNI,1,1-Jun-20,31-Dec-99
amgen,1235527185,TEZSPIRE,1,1-Jun-20,31-Dec-99
amgen,1235585662,ARANESP,1,1-Jun-20,1-Aug-23
amgen,1235585662,AVSOLA,1,1-Jun-20,1-Aug-23
amgen,1235585662,ENBREL,1,1-Jun-20,1-Aug-23
amgen,1235585662,KANJINTI,1,1-Jun-20,1-Aug-23
amgen,1235585662,MVASI,1,1-Jun-20,1-Aug-23
amgen,1235585662,NEULASTA,1,1-Jun-20,1-Aug-23
amgen,1235585662,NEUPOGEN,1,1-Jun-20,1-Aug-23
amgen,1235585662,PROLIA,1,1-Jun-20,1-Aug-23
amgen,1235585662,RIABNI,1,1-Jun-20,1-Aug-23
amgen,1235585662,TEZSPIRE,1,1-Jun-20,1-Aug-23
amgen,1235610403,ARANESP,1,1-Jun-20,31-Dec-99
amgen,1235610403,AVSOLA,1,1-Jun-20,31-Dec-99
amgen,1235610403,ENBREL,1,1-Jun-20,31-Dec-99
amgen,1235610403,KANJINTI,1,1-Jun-20,31-Dec-99
amgen,1235610403,MVASI,1,1-Jun-20,31-Dec-99
amgen,1235610403,NEULASTA,1,1-Jun-20,31-Dec-99
amgen,1235610403,NEUPOGEN,1,1-Jun-20,31-Dec-99
amgen,1235610403,PROLIA,1,1-Jun-20,31-Dec-99
amgen,1235610403,RIABNI,1,1-Jun-20,31-Dec-99
amgen,1235610403,TEZSPIRE,1,1-Jun-20,31-Dec-99
amgen,1235666967,ARANESP,0.887096,1-Jan-12,31-Dec-99
amgen,1235666967,AVSOLA,0.70687,1-Jan-12,31-Dec-99
amgen,1235666967,PROLIA,0.796116,1-Jan-12,31-Dec-99
amgen,1235669110,MVASI,0.986301,1-Jan-19,31-Dec-99
amgen,1235670316,ARANESP,0.938467,1-Jan-10,31-Dec-99
amgen,1235670316,KANJINTI,0.956521,1-Jan-10,31-Dec-99
amgen,1235670316,MVASI,0.989864,1-Jan-10,31-Dec-99
amgen,1235670316,NEULASTA,0.984658,1-Jan-10,31-Dec-99
amgen,1235670316,PROLIA,0.950191,1-Jan-10,31-Dec-99
amgen,1235670316,TEZSPIRE,0.993288,1-Jan-10,31-Dec-99
amgen,1235718867,ARANESP,1,1-Jun-22,31-Dec-99
amgen,1235718867,AVSOLA,1,1-Jun-22,31-Dec-99
amgen,1235718867,ENBREL,1,1-Jun-22,31-Dec-99
amgen,1235718867,KANJINTI,1,1-Jun-22,31-Dec-99
amgen,1235718867,MVASI,1,1-Jun-22,31-Dec-99
amgen,1235718867,NEULASTA,1,1-Jun-22,31-Dec-99
amgen,1235718867,NEUPOGEN,1,1-Jun-22,31-Dec-99
amgen,1235718867,PROLIA,1,1-Jun-22,31-Dec-99
amgen,1235718867,RIABNI,1,1-Jun-22,31-Dec-99
amgen,1235718867,TEZSPIRE,1,1-Jun-22,31-Dec-99
amgen,1245207521,ARANESP,0.972602,1-Oct-98,31-Dec-99
amgen,1245207521,AVSOLA,0.972743,1-Oct-98,31-Dec-99
amgen,1245207521,KANJINTI,0.946564,1-Oct-98,31-Dec-99
amgen,1245207521,MVASI,0.979961,1-Oct-98,31-Dec-99
amgen,1245207521,NEULASTA,0.960801,1-Oct-98,31-Dec-99
